case,document_nr,document_name,document_href,text,log
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"authorities, six delegates from the most representative             employersâ€?organizations and six delegates from the most representative workersâ€?            organizations, and which is responsible for classifying tripartite groups for collective             bargaining by branch of activity or production chain and designates the negotiating             organizations in each area); (iii) to form part of the Wage Councils and negotiation at             the branch level in the public sector,","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"because it is the most representative             organizations in each sector that form part of the Wage Council for that sector, and the             topics to be discussed in those Councils, such as, among others, the creation of             subgroups, trade union licences, categories, wages, etc., should be proposed by those             organizations; and (iv) to negotiate and conclude general collective agreements at the             branch or enterprise level or with a public or private","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"sector body. The Government             states that, on the basis of the provisions set out in articleÂ 14 of Law No. 18566, the             privilege of the most representative organization refers both to the signing of the             agreement as well as to the exclusive representation of workers in the collective             bargaining process, and as such does not infringe upon the right to trade union             plurality.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"719.The Government states that on 3 October 2018, the SAQ presented a             statement requesting that Group 15 should vote on the formation of a subgroup to cover             the activities carried out by surgical anaesthetists and that that statement gave rise             to MTSS File No. 2081-13-2-0002313, as a result of which, the Group 15 Wage Council met             on 7 November 2018, stating among other things that, in accordance with applicable             regulations, all groups","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"of activity, as well as subgroups, should refer to a branch of             activity or production chain, and for that reason it did not consider it to be             appropriate to create subgroups for professions or roles. The Government has attached a             copy of the report produced by the delegates appointed by the executive authorities to             the Group 15 Wage Council, which indicates, among other things, that the classification             of the various Wage Councils is","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"carried out on the basis of a branch of activity or             production chain; in the case of Group 15 the branch of activity covers: â€œHealth and             related services. Hospitals, sanatoriums. Collective medical care institutions (mutual             societies, medical cooperatives, trade union care centres). Private medical care             institutions with full or partial coverage, clinical analysis laboratories, medical             clinics, dialysis. Mobile emergency services.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"Rehabilitation centres. Care services,             health centres, homes for the elderly, fitness clinics that provide medical services and             services for doctors. Dental services (including dental products, prosthesis and dental             clinics). Clinics and laboratories that provide veterinary analysis servicesâ€? In that             report, it states that, although Law No. 10449 provides for the creation by the Wage             Councils of â€œspecial or expert subcouncilsâ€?in order","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"to facilitate the study of or             research into a particular problem, the subgroups should correspond to one of the areas             indicated, or if that is not the case, should be related to a production chain.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"720.The Government considers that the existence of a subgroup related to             the work of surgical anaesthetists would not on its own resolve the dispute concerning             representation that exists in the sector, given that it is the delegation of the group             that designates the representatives for the subgroups. The Government states that the             way in which the delegates are elected to the Wage Councils is explicitly provided for             in article 10 of Law","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],No. 18566 and in article 6 of Law No. 10449 and that it is the             Superior Tripartite Council that designates the employersâ€?and workersâ€?organizations             that will participate in each area; these organizations communicate the appointed             delegates to the executive authorities. The Government explains that the delegates for             subgroups are appointed by the representatives of the main group and that they act as             advisers to the main delegation. The,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"Superior Tripartite Council does not appoint the             negotiating organizations for the subgroups, rather, it only refers to the most             representative organizations of each group of activity.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"721.The Government mentions that, in general, it has understood that,             where there is more than one professional organization in a given area, the first             alternative is an inter-union agreement between the various organizations, which allows             for their joint attendance at the negotiations. The Government states that there is no             unanimous agreement concerning which should be the competent body to determine the most             representative","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"organization at the enterprise or institutional level in cases where that             is under debate, and that there are various positions that could be taken in that             regard:","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"722.As the Government states, the National Labour Directorate would have             indicated that the fact that a determination made by the MTSS constituted an act of             interference in the trade union organizations, contrary to the provisions of Convention             No. 87, and for that reason, disputes related to representativeness should, in the first             instance, be dealt with through dialogue and the trade unions themselves reaching an             agreement on the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"composition of representation, emphasizing that the delegation from the             executive authorities has always collaborated in that regard, always in its role of             providing mediation and conciliation, as it has done on several occasions.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"723.The Government highlights that: (i) negotiation has always been             carried out together with all the trade union organizations that have representation at             the Council level throughout the whole process, and that this arises from a single             agreement, signed on 9 October 2018, which contains aspects relating to general salaries             for medical and non-medical workers and in which it was agreed that a committee should             be created to update the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"categories for the classification of surgical interventions,             with the participation of SMU delegates, accompanied by the FEMI and a delegate of the             SAQ; (ii) this negotiation provided for the participation of the SAQ and was created             with the aim of â€œreviewing the classification of surgical anaesthesia interventions in             the current categories, as well as the eventual creation of new categories, including             the review of the current table","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"and the incorporation of interventions that are not             included in the tableâ€? and (iii) another of the objectives of this negotiation was to             define the modifications to be made as of January 2019 to the surgical anaesthesia             variable according to the general adjustment chart provided for in the general             agreement, (fourth clause of the Agreement of 9Â October 2018 (general part)); this             negotiation was responsible for covering â€œthe activities","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],carried out by doctors trained             in surgical anaesthesia specialtiesâ€?as proposed by the SAQ.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"724.The Government states that: (i) according to the information             provided by the delegates of GroupÂ 15, between 2015 and 2019 the SAQ continued to             participate, without signature, in various negotiations (the Government mentions these             negotiations in its reply); (ii) since 2020, there were new avenues for the SAQ to             participate in tripartite collective bargaining and in the Wage Councils; and (iii)             meetings have been held under the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],auspices of the Collective Bargaining Division with             various enterprises in the health sector.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"725.The Government states that Law No. 10449 created the tripartite Wage             Councils with the fundamental goal of establishing a minimum wage for each category in             each branch or sector of activity and that, in this regard, it is logical that the             sectoral wage policy is aligned with the goals of the National Integrated Health System,             the implementation of which is the responsibility of the MSP. The Government states that             it does not share","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"the statement made by the complainant that the design of the             high-availability positions prevents a worker from holding more than one job, reduce             incentives to work and to specialize and affect their technical independence. In             addition, they state that compulsory exclusivity was not stipulated in any case and that             these positions were designed from the perspective of healthcare services in order to             improve the quality of care and","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"patient safety. The Government highlights the fact that             the high-availability positions, agreed by the Wage Councils, do not affect the rights             acquired by health professionals who had other wage agreements that they could consider             more beneficial and that they only apply to contracts that had already been signed, in             cases where there was an agreement between the worker and the employer. In addition, it             highlights that there is no legal","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"restriction preventing a private health services             provider from agreeing, individually or through bilateral negotiation at the lower level             of negotiation, wage conditions that are more beneficial than those agreed by the Wage             Councils; therefore, the Government denies the existence of coercive activity on the             part of the State towards private service providers to prevent them from negotiating the             above-mentioned conditions with the SAQ.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],The Government states that the criminal justice             system has not processed any complaint that involves threats or violence by members of             the executive authorities towards healthcare providers.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"726.With regard to the recategorization of surgical procedures, the             Government states that the discussion regarding the review of the categories for the             classification of surgical interventions took place in the Wage Councils, which agreed             to create a working committee for the recategorization of surgical procedures, which             would be attended by the MSP, the MEF and the SMU (which would be accompanied by a             representative of the FEMI and a","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"delegate of the SAQ). The Government states that, in             the report dated 22 March 2019 of that committee, the new categories of surgical             interventions were defined for general surgery, which required a change in the structure             such that some interventions increased in value and others decreased. It also states             that the goal of the recategorization was to incorporate procedures that were not             provided for in the previous agreement,","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"recognizing the changes that have occurred, as a             result of technological advancements, in the various procedures that had already been             agreed. The Government highlights that the Society of Surgery of Uruguay, which is part             of the SAQ, actively participated in the whole negotiation process and attaches a copy             of the note issued by that Society analysing the recategorization proposal.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"727.The Government states that traditionally, as there is no legal             definition in the legal system of the concept of essential service, the MTSS has a             certain amount of discretion when establishing the essential nature of work, with the             resulting need to maintain services through emergency shifts, the interruption of which             determines that a strike or lock-out is illegal, according to the provisions of article             4 of Law No. 13720. The","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"Government considers, in this regard, that the innate essential             nature of medical activity in certain cases is not debatable, and therefore, it is             necessary to maintain, as close to normal as possible, hospital care in in-patient,             urgent and emergency services, highlighting that the Administrative Court (TAC) has not             declared the annulment of any other rulings of the executive authorities that have             declared medical services to be","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],essential.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"728.The Government states that: (i) in 2019, the SAQ initiated legal             proceedings against the MTSS, in which they requested the payment of the amount that, in             their understanding, should have been paid to them in compliance with an agreement             concluded in 2007, in which the Continuing Medical Education Fund was created; and (ii)             on 9 September 2021, ruling No.Â 51/2021 was issued, which dismissed all the terms of the             proceedings, since the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"SAQ had recognized that the funds were in the possession of the             SMU, which is the organization that had represented them in the signing of the             agreement, and that the MTSS had complied with the assumed commitment and that it did             not possess any amount of the money that belonged to the SAQ.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"729.The Committee observes that, in the current complaint, the complainant, which represents surgical anaesthetists, alleges favouritism on the part of the Government towards another trade union, exclusion from instances of collective bargaining, interference of the Government in instances of bipartite collective bargaining, as well as aspects relating to the declaration of essential services. The Committee takes note of the fact that the Government provides replies to these allegations and that","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"it states that, in the country, there is complete trade union freedom and independence and that it has a system of collective bargaining with a long history.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"730.The Committee takes note that, although in its complaint the complainant alleges that since 2005, and in particular since 2012, the Government exerted pressure and harassed the union and excluded it and marginalized it in every instance of collective bargaining, favouring the SMU, with whom it had a special relationship, in a later communication it indicates that the current Government, in power since 1 March 2020, responds to other groups of power that are different from those that were","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"occupying positions in the moment in which the complaint was submitted, and that the special favouritism towards the SMU no longer exists. The Committee takes note that, in that regard, the Government states that, although, since 1 March 2020, the political leadership of the State has been in the hands of different political parties than those that had been leading the country during the facts that formed the basis of the complaint, the design of the representation in the Wage Councils and what","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"was agreed by those Councils has not been changed, leaving the allegation of favouritism towards the SMU unfounded. The Committee takes due note of the information provided by the Government. While recalling that any favourable or unfavourable treatment by the public authorities of a particular trade union as compared with others, if it is not based on objective pre-established criteria of representativeness and goes beyond certain preferential rights related to collective bargaining and","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"consultation, would constitute an act of discrimination which might jeopardize the right of workers to establish and join organizations of their own choosing [see Compilation of decisions of the Committee on Freedom of Association, sixth edition, 2018, para. 515], the Committee notes that the complainant states that at the current time, the alleged anti-union discrimination against the SAQ and the favouritism towards the SMU no longer exists and will therefore not pursue its examination of this","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],aspect of the complaint.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"731.The Committee takes note that the complainant alleges that: (i) to date, it continues at the mercy of the SMU with regard to its participation in the Wage Councils; (ii) participates with the right to speak but without vote through the SMU, which does not represent nor defend its interests; and (iii) there is no guarantee that, tomorrow, the SMU will not stop allowing its participation in the Councils. In addition, it alleges that the executive authorities designate which is the most","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"representative organization in the Wage Council groups when an independent third party should do that, and that the authorities have refused to create a subgroup within Council Group 15 (Health and related services) for surgical anaesthetists, which would eliminate the problems of representation, despite the fact that there are subgroups in other branches of activity.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"732.The Committee takes note that, in that regard, the Government states that: (i) since 2020, the SAQ has been invited to the Councils by the SMU and has participated with the right to speak but without vote; (ii) the Wage Councils are made up of the most representative organizations, which negotiate and sign collective agreements erga omnes; (iii) there is no legal restriction preventing private healthcare providers from agreeing, individually or through bilateral negotiation at the lower","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"level of negotiation, wage conditions that are more beneficial than those agreed by the Wage Councils; (iv) the Superior Tripartite Council, composed of the executive authorities and the most representative organizations, is the body that designates the organizations that participate in the Wage Councils; (v) the privilege of the most representative organization refers to the signature of agreements as well as representation in the negotiation, not violating trade union plurality; (vi) the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"determination of the most representative trade union is only required when there is no agreement between trade union organizations, making it possible for the organizations themselves to determine the matter; (vii) where there is no agreement, the legitimacy to negotiate is granted to the most representative organization in accordance with the criteria provided for in article 14 of Law No. 18566 (age of union, number of members â€?; (viii) there is no unanimous agreement with regard to which body","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"should be the competent body to determine which is the most representative organization at the enterprise or institutional level in cases where that is under debate and that the disputes relating to representativeness should first be addressed by means of dialogue, and that the executive authorities have always collaborated by providing mediation; (ix) the SAQ has taken the floor in various meetings of Group 15 and in some of those meetings decided not to sign the records of those meetings; and","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"(x) in 2018, Group 15 considered the possibility of creating subgroups and concluded that it was not appropriate to open subgroups for professions or roles.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"733.The Committee observes that: (i) article 11 of the Law on Collective Bargaining in the Private Sector, No. 18566, establishes that collective bargaining at the level of branch of activity or production chain can be carried out either through the Wage Councils or through bipartite collective bargaining; (ii) the negotiation of working conditions for surgical anaesthetists by the Wage Councils forms part of a wider negotiation environment, which encompasses all medical specialties and for","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
Case No 3407 (Uruguay),19-Apr-21,Uruguayan Surgical Anesthesia Union (S.A.Q.),['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441'],"which the negotiating agent is, currently, the SMU; and (iii) according to the Government, there would be no legal restriction preventing the complainant from agreeing, through bilateral collective bargaining with private healthcare providers, working conditions that are more beneficial than the conditions agreed by the Wage Councils. The Committee also observes that, although the Government assures that, since 2020, the SAQ has been invited by the SMU and has participated in the Group 15 Wage","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4313441, response status: 200"
